cli_district_id,birthdate,lat_street,lon_street,frequency,gender
"[28,35]","[10,7]","[38.87067216179654,40.4959049]","[-78.4306783,-86.4829549]",POPLATEK MESICNE,Male
"[28,35]","[10,7]","[38.87067216179654,40.4959049]","[-78.4306783,-86.4829549]",POPLATEK MESICNE,Male
"[28,35]","[10,7]","[38.87067216179654,40.4959049]","[-78.4306783,-86.4829549]",POPLATEK MESICNE,Male
"[28,35]","[10,7]","[38.87067216179654,40.4959049]","[-78.4306783,-86.4829549]",POPLATEK MESICNE,Female
"[27,35]","[13,6]","[36.2837674,43.1900046]","[-1.9616415,5.4095661]",POPLATEK MESICNE,Male
"[27,35]","[13,6]","[36.2837674,43.1900046]","[-1.9616415,5.4095661]",POPLATEK MESICNE,Male
"[27,35]","[13,6]","[36.2837674,43.1900046]","[-1.9616415,5.4095661]",POPLATEK MESICNE,Female
"[27,35]","[13,6]","[36.2837674,43.1900046]","[-1.9616415,5.4095661]",POPLATEK MESICNE,Male
"[27,35]","[13,6]","[36.2837674,43.1900046]","[-1.9616415,5.4095661]",POPLATEK MESICNE,Male
"[1,4]","[25,33]","[36.10976315,42.570233]","[-111.72072281716063,-90.0577783]",POPLATEK MESICNE,Male
"[1,4]","[25,33]","[36.10976315,42.570233]","[-111.72072281716063,-90.0577783]",POPLATEK MESICNE,Female
"[1,4]","[25,33]","[36.10976315,42.570233]","[-111.72072281716063,-90.0577783]",POPLATEK MESICNE,Male
"[1,4]","[25,33]","[36.10976315,42.570233]","[-111.72072281716063,-90.0577783]",POPLATEK MESICNE,Male
"[1,4]","[25,33]","[36.10976315,42.570233]","[-111.72072281716063,-90.0577783]",POPLATEK MESICNE,Female
"[1,4]","[25,33]","[36.10976315,42.570233]","[-111.72072281716063,-90.0577783]",POPLATEK MESICNE,Male
"[1,4]","[25,33]","[36.10976315,42.570233]","[-111.72072281716063,-90.0577783]",POPLATEK MESICNE,Female
"[1,4]","[25,33]","[36.10976315,42.570233]","[-111.72072281716063,-90.0577783]",POPLATEK MESICNE,Male
"[1,4]","[25,33]","[36.10976315,42.570233]","[-111.72072281716063,-90.0577783]",POPLATEK MESICNE,Male
"[1,4]","[25,33]","[36.10976315,42.570233]","[-111.72072281716063,-90.0577783]",POPLATEK MESICNE,Male
"[1,7]","[36,44]","[37.32532943877551,39.862921]","[-86.207463,-92.903043]",POPLATEK MESICNE,Male
"[1,7]","[36,44]","[37.32532943877551,39.862921]","[-86.207463,-92.903043]",POPLATEK MESICNE,Female
"[1,7]","[36,44]","[37.32532943877551,39.862921]","[-86.207463,-92.903043]",POPLATEK MESICNE,Male
"[1,7]","[36,44]","[37.32532943877551,39.862921]","[-86.207463,-92.903043]",POPLATEK MESICNE,Male
"[1,7]","[36,44]","[37.32532943877551,39.862921]","[-86.207463,-92.903043]",POPLATEK MESICNE,Female
"[1,10]","[45,52]","[37.4094105,40.309565]","[-111.7414565249527,-90.0577783]",POPLATEK MESICNE,Male
"[1,10]","[45,52]","[37.4094105,40.309565]","[-111.7414565249527,-90.0577783]",POPLATEK MESICNE,Female
"[1,10]","[45,52]","[37.4094105,40.309565]","[-111.7414565249527,-90.0577783]",POPLATEK MESICNE,Female
"[1,10]","[45,52]","[37.4094105,40.309565]","[-111.7414565249527,-90.0577783]",POPLATEK MESICNE,Male
"[1,10]","[45,52]","[37.4094105,40.309565]","[-111.7414565249527,-90.0577783]",POPLATEK MESICNE,Female
"[1,8]","[25,38]","[35.274232,41.55567177346235]","[-73.626688,-86.207463]",POPLATEK MESICNE,Male
"[1,8]","[25,38]","[35.274232,41.55567177346235]","[-73.626688,-86.207463]",POPLATEK MESICNE,Female
"[1,8]","[25,38]","[35.274232,41.55567177346235]","[-73.626688,-86.207463]",POPLATEK MESICNE,Male
"[1,8]","[25,38]","[35.274232,41.55567177346235]","[-73.626688,-86.207463]",POPLATEK MESICNE,Male
"[1,8]","[25,38]","[35.274232,41.55567177346235]","[-73.626688,-86.207463]",POPLATEK MESICNE,Female
"[1,8]","[25,38]","[35.274232,41.55567177346235]","[-73.626688,-86.207463]",POPLATEK MESICNE,Male
"[10,8]","[39,47]","[36.053096487798925,42.6637892]","[-80.9607572,-86.207463]",POPLATEK MESICNE,Male
"[10,8]","[39,47]","[36.053096487798925,42.6637892]","[-80.9607572,-86.207463]",POPLATEK TYDNE,Male
"[10,8]","[39,47]","[36.053096487798925,42.6637892]","[-80.9607572,-86.207463]",POPLATEK MESICNE,Female
"[10,8]","[39,47]","[36.053096487798925,42.6637892]","[-80.9607572,-86.207463]",POPLATEK MESICNE,Male
"[10,8]","[39,47]","[36.053096487798925,42.6637892]","[-80.9607572,-86.207463]",POPLATEK MESICNE,Male
"[1,2]","[30,35]","[36.2837674,43.1900046]","[-5.1390297,5.4095661]",POPLATEK MESICNE,Female
"[1,2]","[30,35]","[36.2837674,43.1900046]","[-5.1390297,5.4095661]",POPLATEK TYDNE,Female
"[1,2]","[30,35]","[36.2837674,43.1900046]","[-5.1390297,5.4095661]",POPLATEK MESICNE,Female
"[1,2]","[30,35]","[36.2837674,43.1900046]","[-5.1390297,5.4095661]",POPLATEK MESICNE,Female
"[1,2]","[30,35]","[36.2837674,43.1900046]","[-5.1390297,5.4095661]",POPLATEK MESICNE,Female
"[1,2]","[30,35]","[36.2837674,43.1900046]","[-5.1390297,5.4095661]",POPLATEK MESICNE,Male
"[1,3]","[39,52]","[38.9633257,43.02569795]","[-1.9616415,-2.2774515500000003]",POPLATEK MESICNE,Male
"[1,3]","[39,52]","[38.9633257,43.02569795]","[-1.9616415,-2.2774515500000003]",POPLATEK MESICNE,Male
"[1,3]","[39,52]","[38.9633257,43.02569795]","[-1.9616415,-2.2774515500000003]",POPLATEK MESICNE,Female
"[1,3]","[39,52]","[38.9633257,43.02569795]","[-1.9616415,-2.2774515500000003]",POPLATEK MESICNE,Female
"[1,3]","[39,52]","[38.9633257,43.02569795]","[-1.9616415,-2.2774515500000003]",POPLATEK TYDNE,Female
"[18,26]","[26,35]","[35.31586,42.748597550373155]","[-111.72072281716063,-91.7645189704043]",POPLATEK MESICNE,Female
"[18,26]","[26,35]","[35.31586,42.748597550373155]","[-111.72072281716063,-91.7645189704043]",POPLATEK MESICNE,Female
"[18,26]","[26,35]","[35.31586,42.748597550373155]","[-111.72072281716063,-91.7645189704043]",POPLATEK MESICNE,Female
"[18,26]","[26,35]","[35.31586,42.748597550373155]","[-111.72072281716063,-91.7645189704043]",POPLATEK MESICNE,Male
"[18,26]","[26,35]","[35.31586,42.748597550373155]","[-111.72072281716063,-91.7645189704043]",POPLATEK MESICNE,Male
"[16,26]","[40,52]","[38.8756087,42.570233]","[-111.7483544962618,-97.834787]",POPLATEK MESICNE,Male
"[16,26]","[40,52]","[38.8756087,42.570233]","[-111.7483544962618,-97.834787]",POPLATEK MESICNE,Female
"[16,26]","[40,52]","[38.8756087,42.570233]","[-111.7483544962618,-97.834787]",POPLATEK MESICNE,Female
"[16,26]","[40,52]","[38.8756087,42.570233]","[-111.7483544962618,-97.834787]",POPLATEK MESICNE,Male
"[16,26]","[40,52]","[38.8756087,42.570233]","[-111.7483544962618,-97.834787]",POPLATEK MESICNE,Female
"[26,32]","[26,36]","[38.87067216179654,40.761985]","[-111.043401,-96.21899045470283]",POPLATEK MESICNE,Male
"[26,32]","[26,36]","[38.87067216179654,40.761985]","[-111.043401,-96.21899045470283]",POPLATEK MESICNE,Male
"[26,32]","[26,36]","[38.87067216179654,40.761985]","[-111.043401,-96.21899045470283]",POPLATEK MESICNE,Male
"[26,32]","[26,36]","[38.87067216179654,40.761985]","[-111.043401,-96.21899045470283]",POPLATEK MESICNE,Female
"[26,32]","[26,36]","[38.87067216179654,40.761985]","[-111.043401,-96.21899045470283]",POPLATEK MESICNE,Male
"[26,32]","[26,36]","[38.87067216179654,40.761985]","[-111.043401,-96.21899045470283]",POPLATEK MESICNE,Male
"[26,38]","[40,50]","[37.891891304761906,40.35584155]","[-108.50606284392546,-90.0577783]",POPLATEK MESICNE,Male
"[26,38]","[40,50]","[37.891891304761906,40.35584155]","[-108.50606284392546,-90.0577783]",POPLATEK MESICNE,Female
"[26,38]","[40,50]","[37.891891304761906,40.35584155]","[-108.50606284392546,-90.0577783]",POPLATEK MESICNE,Male
"[26,38]","[40,50]","[37.891891304761906,40.35584155]","[-108.50606284392546,-90.0577783]",POPLATEK MESICNE,Female
"[26,38]","[40,50]","[37.891891304761906,40.35584155]","[-108.50606284392546,-90.0577783]",POPLATEK MESICNE,Male
"[26,38]","[40,50]","[37.891891304761906,40.35584155]","[-108.50606284392546,-90.0577783]",POPLATEK MESICNE,Male
"[15,22]","[32,42]","[41.4988678,41.55622341313624]","[-80.2310464,-84.80508836324131]",POPLATEK MESICNE,Female
"[15,22]","[32,42]","[41.4988678,41.55622341313624]","[-80.2310464,-84.80508836324131]",POPLATEK MESICNE,Male
"[15,22]","[32,42]","[41.4988678,41.55622341313624]","[-80.2310464,-84.80508836324131]",POPLATEK MESICNE,Male
"[15,22]","[32,42]","[41.4988678,41.55622341313624]","[-80.2310464,-84.80508836324131]",POPLATEK TYDNE,Female
"[15,22]","[32,42]","[41.4988678,41.55622341313624]","[-80.2310464,-84.80508836324131]",POPLATEK PO OBRATU,Female
"[16,22]","[38,52]","[38.9633257,43.02569795]","[-1.9616415,2.238475]",POPLATEK MESICNE,Male
"[16,22]","[38,52]","[38.9633257,43.02569795]","[-1.9616415,2.238475]",POPLATEK MESICNE,Male
"[16,22]","[38,52]","[38.9633257,43.02569795]","[-1.9616415,2.238475]",POPLATEK MESICNE,Female
"[16,22]","[38,52]","[38.9633257,43.02569795]","[-1.9616415,2.238475]",POPLATEK MESICNE,Male
"[27,38]","[25,36]","[39.862921,43.0827675]","[-0.6709548,2.238475]",POPLATEK MESICNE,Male
"[27,38]","[25,36]","[39.862921,43.0827675]","[-0.6709548,2.238475]",POPLATEK MESICNE,Female
"[27,38]","[25,36]","[39.862921,43.0827675]","[-0.6709548,2.238475]",POPLATEK MESICNE,Female
"[27,38]","[25,36]","[39.862921,43.0827675]","[-0.6709548,2.238475]",POPLATEK MESICNE,Male
"[27,38]","[25,36]","[39.862921,43.0827675]","[-0.6709548,2.238475]",POPLATEK MESICNE,Male
"[25,38]","[37,52]","[39.862921,43.0827675]","[-0.6709548,-86.207463]",POPLATEK MESICNE,Female
"[25,38]","[37,52]","[39.862921,43.0827675]","[-0.6709548,-86.207463]",POPLATEK MESICNE,Female
"[25,38]","[37,52]","[39.862921,43.0827675]","[-0.6709548,-86.207463]",POPLATEK MESICNE,Female
"[25,38]","[37,52]","[39.862921,43.0827675]","[-0.6709548,-86.207463]",POPLATEK TYDNE,Female
"[1,8]","[12,4]","[43.205189,46.0272752]","[-115.6106061,-88.822156]",POPLATEK MESICNE,Female
"[1,8]","[12,4]","[43.205189,46.0272752]","[-115.6106061,-88.822156]",POPLATEK MESICNE,Female
"[1,8]","[12,4]","[43.205189,46.0272752]","[-115.6106061,-88.822156]",POPLATEK MESICNE,Male
"[1,8]","[12,4]","[43.205189,46.0272752]","[-115.6106061,-88.822156]",POPLATEK MESICNE,Male
"[1,8]","[12,4]","[43.205189,46.0272752]","[-115.6106061,-88.822156]",POPLATEK MESICNE,Male
"[1,8]","[13,24]","[44.0289536,47.71782]","[-115.6106061,-87.20243044485426]",POPLATEK TYDNE,Female
"[1,8]","[13,24]","[44.0289536,47.71782]","[-115.6106061,-87.20243044485426]",POPLATEK MESICNE,Female
"[1,8]","[13,24]","[44.0289536,47.71782]","[-115.6106061,-87.20243044485426]",POPLATEK MESICNE,Male
"[1,8]","[13,24]","[44.0289536,47.71782]","[-115.6106061,-87.20243044485426]",POPLATEK MESICNE,Male
"[1,8]","[13,24]","[44.0289536,47.71782]","[-115.6106061,-87.20243044485426]",POPLATEK PO OBRATU,Male
"[1,9]","[15,6]","[43.864954,49.6002339]","[-75.284883,-80.5969257]",POPLATEK MESICNE,Male
"[1,9]","[15,6]","[43.864954,49.6002339]","[-75.284883,-80.5969257]",POPLATEK MESICNE,Female
"[1,9]","[15,6]","[43.864954,49.6002339]","[-75.284883,-80.5969257]",POPLATEK MESICNE,Male
"[1,9]","[15,6]","[43.864954,49.6002339]","[-75.284883,-80.5969257]",POPLATEK MESICNE,Female
"[1,9]","[15,6]","[43.864954,49.6002339]","[-75.284883,-80.5969257]",POPLATEK MESICNE,Female
"[1,5]","[19,8]","[43.3413582,58.4855751]","[-4.6541876,-70.278336]",POPLATEK MESICNE,Female
"[1,5]","[19,8]","[43.3413582,58.4855751]","[-4.6541876,-70.278336]",POPLATEK MESICNE,Female
"[1,5]","[19,8]","[43.3413582,58.4855751]","[-4.6541876,-70.278336]",POPLATEK MESICNE,Female
"[1,5]","[19,8]","[43.3413582,58.4855751]","[-4.6541876,-70.278336]",POPLATEK TYDNE,Male
"[1,5]","[19,8]","[43.3413582,58.4855751]","[-4.6541876,-70.278336]",POPLATEK MESICNE,Female
"[1,5]","[10,8]","[51.4907819,60.1927138]","[-1.1644591637155153,0.3774018]",POPLATEK MESICNE,Male
"[1,5]","[10,8]","[51.4907819,60.1927138]","[-1.1644591637155153,0.3774018]",POPLATEK MESICNE,Female
"[1,5]","[10,8]","[51.4907819,60.1927138]","[-1.1644591637155153,0.3774018]",POPLATEK MESICNE,Male
"[1,5]","[10,8]","[51.4907819,60.1927138]","[-1.1644591637155153,0.3774018]",POPLATEK MESICNE,Female
"[1,5]","[10,8]","[51.4907819,60.1927138]","[-1.1644591637155153,0.3774018]",POPLATEK MESICNE,Female
"[5,9]","[10,9]","[51.4907819,60.1927138]","[-0.1247769,1.0841815]",POPLATEK MESICNE,Male
"[5,9]","[10,9]","[51.4907819,60.1927138]","[-0.1247769,1.0841815]",POPLATEK MESICNE,Male
"[5,9]","[10,9]","[51.4907819,60.1927138]","[-0.1247769,1.0841815]",POPLATEK MESICNE,Female
"[5,9]","[10,9]","[51.4907819,60.1927138]","[-0.1247769,1.0841815]",POPLATEK MESICNE,Female
"[5,9]","[10,9]","[51.4907819,60.1927138]","[-0.1247769,1.0841815]",POPLATEK MESICNE,Female
"[1,8]","[12,16]","[50.0491699,54.4582586]","[-0.6627481,1.4175744]",POPLATEK MESICNE,Male
"[1,8]","[12,16]","[50.0491699,54.4582586]","[-0.6627481,1.4175744]",POPLATEK MESICNE,Female
"[1,8]","[12,16]","[50.0491699,54.4582586]","[-0.6627481,1.4175744]",POPLATEK MESICNE,Female
"[1,8]","[12,16]","[50.0491699,54.4582586]","[-0.6627481,1.4175744]",POPLATEK MESICNE,Female
"[1,8]","[12,16]","[50.0491699,54.4582586]","[-0.6627481,1.4175744]",POPLATEK MESICNE,Female
"[1,1]","[18,27]","[43.61746,51.4907819]","[-0.33248,0.9602051]",POPLATEK MESICNE,Male
"[1,1]","[18,27]","[43.61746,51.4907819]","[-0.33248,0.9602051]",POPLATEK MESICNE,Male
"[1,1]","[18,27]","[43.61746,51.4907819]","[-0.33248,0.9602051]",POPLATEK MESICNE,Female
"[1,1]","[18,27]","[43.61746,51.4907819]","[-0.33248,0.9602051]",POPLATEK MESICNE,Female
"[1,1]","[18,27]","[43.61746,51.4907819]","[-0.33248,0.9602051]",POPLATEK MESICNE,Male
"[1,1]","[2,9]","[46.4456895,52.3593337]","[3.0804641,8.5909636]",POPLATEK TYDNE,Male
"[1,1]","[2,9]","[46.4456895,52.3593337]","[3.0804641,8.5909636]",POPLATEK MESICNE,Female
"[1,1]","[2,9]","[46.4456895,52.3593337]","[3.0804641,8.5909636]",POPLATEK MESICNE,Male
"[1,1]","[2,9]","[46.4456895,52.3593337]","[3.0804641,8.5909636]",POPLATEK MESICNE,Female
"[1,1]","[2,9]","[46.4456895,52.3593337]","[3.0804641,8.5909636]",POPLATEK TYDNE,Female
"[1,1]","[2,9]","[46.4456895,52.3593337]","[3.0804641,8.5909636]",POPLATEK MESICNE,Female
"[1,5]","[10,8]","[46.4456895,52.370336]","[3.0804641,4.8895215]",POPLATEK MESICNE,Female
"[1,5]","[10,8]","[46.4456895,52.370336]","[3.0804641,4.8895215]",POPLATEK MESICNE,Female
"[1,5]","[10,8]","[46.4456895,52.370336]","[3.0804641,4.8895215]",POPLATEK MESICNE,Female
"[1,5]","[10,8]","[46.4456895,52.370336]","[3.0804641,4.8895215]",POPLATEK MESICNE,Female
"[1,1]","[12,15]","[49.4607624,52.370336]","[4.8895215,8.1703266]",POPLATEK MESICNE,Female
"[1,1]","[12,15]","[49.4607624,52.370336]","[4.8895215,8.1703266]",POPLATEK MESICNE,Male
"[1,1]","[12,15]","[49.4607624,52.370336]","[4.8895215,8.1703266]",POPLATEK MESICNE,Female
"[1,1]","[12,15]","[49.4607624,52.370336]","[4.8895215,8.1703266]",POPLATEK MESICNE,Male
"[10,6]","[10,8]","[45.9494582,52.8243943]","[10.2524462,9.5983862]",POPLATEK MESICNE,Female
"[10,6]","[10,8]","[45.9494582,52.8243943]","[10.2524462,9.5983862]",POPLATEK MESICNE,Male
"[10,6]","[10,8]","[45.9494582,52.8243943]","[10.2524462,9.5983862]",POPLATEK MESICNE,Male
"[10,6]","[10,8]","[45.9494582,52.8243943]","[10.2524462,9.5983862]",POPLATEK MESICNE,Female
"[10,6]","[10,8]","[45.9494582,52.8243943]","[10.2524462,9.5983862]",POPLATEK MESICNE,Female
"[10,6]","[10,8]","[45.9494582,52.8243943]","[10.2524462,9.5983862]",POPLATEK TYDNE,Female
"[10,6]","[10,8]","[45.9494582,52.8243943]","[10.2524462,9.5983862]",POPLATEK MESICNE,Male
"[1,1]","[15,18]","[45.4138584,51.8761694]","[4.8086014,9.5983862]",POPLATEK MESICNE,Male
"[1,1]","[15,18]","[45.4138584,51.8761694]","[4.8086014,9.5983862]",POPLATEK MESICNE,Male
"[1,1]","[15,18]","[45.4138584,51.8761694]","[4.8086014,9.5983862]",POPLATEK MESICNE,Male
"[1,1]","[15,18]","[45.4138584,51.8761694]","[4.8086014,9.5983862]",POPLATEK MESICNE,Male
"[1,1]","[15,18]","[45.4138584,51.8761694]","[4.8086014,9.5983862]",POPLATEK PO OBRATU,Female
"[1,1]","[15,18]","[45.4138584,51.8761694]","[4.8086014,9.5983862]",POPLATEK MESICNE,Male
"[1,2]","[22,27]","[43.4014434,46.4456895]","[10.11678226475984,5.5479271]",POPLATEK MESICNE,Female
"[1,2]","[22,27]","[43.4014434,46.4456895]","[10.11678226475984,5.5479271]",POPLATEK MESICNE,Male
"[1,2]","[22,27]","[43.4014434,46.4456895]","[10.11678226475984,5.5479271]",POPLATEK MESICNE,Female
"[1,2]","[22,27]","[43.4014434,46.4456895]","[10.11678226475984,5.5479271]",POPLATEK MESICNE,Female
"[1,3]","[19,26]","[46.4456895,52.370336]","[4.6512912,5.3496353]",POPLATEK MESICNE,Male
"[1,3]","[19,26]","[46.4456895,52.370336]","[4.6512912,5.3496353]",POPLATEK MESICNE,Male
"[1,3]","[19,26]","[46.4456895,52.370336]","[4.6512912,5.3496353]",POPLATEK MESICNE,Male
"[1,3]","[19,26]","[46.4456895,52.370336]","[4.6512912,5.3496353]",POPLATEK MESICNE,Male
"[10,8]","[15,25]","[44.428456100000005,51.46357805]","[1.4175744,9.82279009151976]",POPLATEK MESICNE,Female
"[10,8]","[15,25]","[44.428456100000005,51.46357805]","[1.4175744,9.82279009151976]",POPLATEK MESICNE,Female
"[10,8]","[15,25]","[44.428456100000005,51.46357805]","[1.4175744,9.82279009151976]",POPLATEK MESICNE,Male
"[10,8]","[15,25]","[44.428456100000005,51.46357805]","[1.4175744,9.82279009151976]",POPLATEK MESICNE,Male
"[10,8]","[15,25]","[44.428456100000005,51.46357805]","[1.4175744,9.82279009151976]",POPLATEK MESICNE,Female
"[10,8]","[15,25]","[44.428456100000005,51.46357805]","[1.4175744,9.82279009151976]",POPLATEK MESICNE,Male
"[10,8]","[15,25]","[44.428456100000005,51.46357805]","[1.4175744,9.82279009151976]",POPLATEK MESICNE,Female
"[16,20]","[17,25]","[43.3794694,46.0272752]","[-112.192009,-123.0111111]",POPLATEK MESICNE,Female
"[16,20]","[17,25]","[43.3794694,46.0272752]","[-112.192009,-123.0111111]",POPLATEK MESICNE,Female
"[16,20]","[17,25]","[43.3794694,46.0272752]","[-112.192009,-123.0111111]",POPLATEK MESICNE,Female
"[16,20]","[17,25]","[43.3794694,46.0272752]","[-112.192009,-123.0111111]",POPLATEK MESICNE,Female
"[16,20]","[17,25]","[43.3794694,46.0272752]","[-112.192009,-123.0111111]",POPLATEK MESICNE,Male
"[23,33]","[10,21]","[44.0289536,46.339903]","[-115.6106061,-95.84745]",POPLATEK MESICNE,Female
"[23,33]","[10,21]","[44.0289536,46.339903]","[-115.6106061,-95.84745]",POPLATEK MESICNE,Female
"[23,33]","[10,21]","[44.0289536,46.339903]","[-115.6106061,-95.84745]",POPLATEK MESICNE,Female
"[23,33]","[10,21]","[44.0289536,46.339903]","[-115.6106061,-95.84745]",POPLATEK MESICNE,Female
"[23,33]","[10,21]","[44.0289536,46.339903]","[-115.6106061,-95.84745]",POPLATEK MESICNE,Female
"[17,33]","[13,8]","[43.205189,46.339903]","[-75.284883,-95.84745]",POPLATEK MESICNE,Male
"[17,33]","[13,8]","[43.205189,46.339903]","[-75.284883,-95.84745]",POPLATEK MESICNE,Female
"[17,33]","[13,8]","[43.205189,46.339903]","[-75.284883,-95.84745]",POPLATEK MESICNE,Male
"[17,33]","[13,8]","[43.205189,46.339903]","[-75.284883,-95.84745]",POPLATEK MESICNE,Male
"[17,33]","[13,8]","[43.205189,46.339903]","[-75.284883,-95.84745]",POPLATEK MESICNE,Male
"[17,33]","[13,8]","[43.205189,46.339903]","[-75.284883,-95.84745]",POPLATEK MESICNE,Female
"[18,37]","[15,9]","[43.2907174,52.08109625]","[-1.9216633,-60.2770492]",POPLATEK MESICNE,Female
"[18,37]","[15,9]","[43.2907174,52.08109625]","[-1.9216633,-60.2770492]",POPLATEK MESICNE,Female
"[18,37]","[15,9]","[43.2907174,52.08109625]","[-1.9216633,-60.2770492]",POPLATEK MESICNE,Male
"[18,37]","[15,9]","[43.2907174,52.08109625]","[-1.9216633,-60.2770492]",POPLATEK MESICNE,Male
"[18,37]","[15,9]","[43.2907174,52.08109625]","[-1.9216633,-60.2770492]",POPLATEK MESICNE,Male
"[18,37]","[15,9]","[43.2907174,52.08109625]","[-1.9216633,-60.2770492]",POPLATEK MESICNE,Male
"[17,22]","[12,5]","[43.61746,51.5167665]","[-0.1247769,3.0804641]",POPLATEK TYDNE,Female
"[17,22]","[12,5]","[43.61746,51.5167665]","[-0.1247769,3.0804641]",POPLATEK MESICNE,Male
"[17,22]","[12,5]","[43.61746,51.5167665]","[-0.1247769,3.0804641]",POPLATEK MESICNE,Male
"[17,22]","[12,5]","[43.61746,51.5167665]","[-0.1247769,3.0804641]",POPLATEK MESICNE,Female
"[17,22]","[12,5]","[43.61746,51.5167665]","[-0.1247769,3.0804641]",POPLATEK MESICNE,Female
"[20,25]","[12,25]","[43.61746,60.1927138]","[-0.33248,1.3729152]",POPLATEK MESICNE,Female
"[20,25]","[12,25]","[43.61746,60.1927138]","[-0.33248,1.3729152]",POPLATEK MESICNE,Female
"[20,25]","[12,25]","[43.61746,60.1927138]","[-0.33248,1.3729152]",POPLATEK MESICNE,Male
"[20,25]","[12,25]","[43.61746,60.1927138]","[-0.33248,1.3729152]",POPLATEK MESICNE,Female
"[20,25]","[12,25]","[43.61746,60.1927138]","[-0.33248,1.3729152]",POPLATEK MESICNE,Male
"[20,25]","[12,25]","[43.61746,60.1927138]","[-0.33248,1.3729152]",POPLATEK MESICNE,Female
"[30,38]","[2,9]","[43.61746,60.1927138]","[-0.33248,3.8581523]",POPLATEK MESICNE,Female
"[30,38]","[2,9]","[43.61746,60.1927138]","[-0.33248,3.8581523]",POPLATEK MESICNE,Male
"[30,38]","[2,9]","[43.61746,60.1927138]","[-0.33248,3.8581523]",POPLATEK MESICNE,Male
"[30,38]","[2,9]","[43.61746,60.1927138]","[-0.33248,3.8581523]",POPLATEK MESICNE,Male
"[30,38]","[2,9]","[43.61746,60.1927138]","[-0.33248,3.8581523]",POPLATEK MESICNE,Male
"[30,38]","[2,9]","[43.61746,60.1927138]","[-0.33248,3.8581523]",POPLATEK MESICNE,Male
"[27,36]","[18,26]","[49.5670154,60.1927138]","[-0.4499783,4.1273953]",POPLATEK MESICNE,Male
"[27,36]","[18,26]","[49.5670154,60.1927138]","[-0.4499783,4.1273953]",POPLATEK MESICNE,Female
"[27,36]","[18,26]","[49.5670154,60.1927138]","[-0.4499783,4.1273953]",POPLATEK TYDNE,Female
"[27,36]","[18,26]","[49.5670154,60.1927138]","[-0.4499783,4.1273953]",POPLATEK MESICNE,Female
"[27,36]","[18,26]","[49.5670154,60.1927138]","[-0.4499783,4.1273953]",POPLATEK MESICNE,Female
"[16,22]","[12,6]","[46.4456895,49.5385243]","[4.6512912,9.0752066]",POPLATEK MESICNE,Female
"[16,22]","[12,6]","[46.4456895,49.5385243]","[4.6512912,9.0752066]",POPLATEK MESICNE,Male
"[16,22]","[12,6]","[46.4456895,49.5385243]","[4.6512912,9.0752066]",POPLATEK MESICNE,Female
"[16,22]","[12,6]","[46.4456895,49.5385243]","[4.6512912,9.0752066]",POPLATEK MESICNE,Female
"[16,22]","[12,6]","[46.4456895,49.5385243]","[4.6512912,9.0752066]",POPLATEK PO OBRATU,Male
